word,"number",length
SPREADSHEET,"094161",6
SPREADSHEETS,"0941610",7
SPRECHER,"09474",5
SPRECKELS,"094750",6
SPREE,"094",3
SPREEMAN,"09432",5
SPREEN,"0942",4
SPREES,"0940",4
SPREHE,"094",3
SPREITZER,"094104",6
SPRENG,"094",3
SPRENGER,"094264",6
SPRENKLE,"09475",5
SPRICK,"0947",4
SPRIGG,"0947",4
SPRIGGED,"09471",5
SPRIGGS,"09470",5
SPRIGHTLY,"09415",5
SPRING,"094",3
SPRING,"094",3
SPRING&apos;S,"0940",4
SPRINGBOARD,"094941",6
SPRINGBORN,"0947942",7
SPRINGDALE,"09415",5
SPRINGER,"0944",4
SPRINGERVILLE,"094485",6
SPRINGFIELD,"094851",6
SPRINGFIELD&apos;S,"0948510",7
SPRINGING,"094",3
SPRINGMAN,"09432",5
SPRINGS,"0940",4
SPRINGS,"0940",4
SPRINGSTEAD,"094011",6
SPRINGSTEEN,"094012",6
SPRINGSTEEN&apos;S,"0940120",7
SPRINGSTON,"094012",6
SPRINGTIME,"09413",5
SPRINKEL,"09475",5
SPRINKLE,"09475",5
SPRINKLED,"094751",6
SPRINKLER,"094754",6
SPRINKLER,"094754",6
SPRINKLERS,"0947540",7
SPRINKLERS,"0947540",7
SPRINKLES,"094750",6
SPRINKLING,"09475",5
SPRINKLING,"09475",5
SPRINT,"09421",5
SPRINT&apos;S,"094210",6
SPRINTED,"094211",6
SPRINTER,"094214",6
SPRINTERS,"0942140",7
SPRINTING,"09421",5
SPRINTS,"094210",6
SPRITE,"0941",4
SPRIZZO,"0940",4
SPROAT,"0941",4
SPROCK,"0947",4
SPROCKET,"09471",5
SPROGUS,"09470",5
SPROGUS&apos;S,"094700",6
SPROLES,"09450",5
SPRONG,"094",3
SPROTT,"0941",4
SPROUL,"0945",4
SPROULE,"0945",4
SPROULL,"0945",4
SPROULS,"09450",5
SPROUSE,"0940",4
SPROUT,"0941",4
SPROUTAPHILE,"094185",6
SPROUTAPHILES,"0941850",7
SPROUTED,"09411",5
SPROUTED,"09411",5
SPROUTING,"0941",4
SPROUTS,"09410",5
SPROW,"094",3
SPROWL,"0945",4
SPROWLE,"0945",4
SPROWLS,"09450",5
SPRUCE,"0940",4
SPRUCED,"09401",5
SPRUCING,"0940",4
SPRUELL,"0945",4
SPRUIELL,"0945",4
SPRUILL,"0945",4
SPRUNG,"094",3
SPRUNGER,"0944",4
SPRY,"094",3
SPUD,"091",3
SPUD&apos;S,"0910",4
SPUDS,"0910",4
SPUHLER,"0954",4
SPUN,"092",3
SPUNK,"097",3
SPUNKY,"097",3
SPUR,"094",3
SPURDLE,"09415",5
SPURGE,"0946",4
SPURGEON,"09462",5
SPURGIN,"09462",5
SPURIOUS,"0940",4
SPURIOUS,"0940",4
SPURLIN,"09452",5
SPURLING,"0945",4
SPURLOCK,"09457",5
SPURN,"0942",4
SPURNED,"09421",5
SPURNING,"0942",4
SPURNS,"09420",5
SPURR,"094",3
SPURRED,"0941",4
SPURRIER,"0944",4
SPURRING,"094",3
SPURS,"0940",4
SPURT,"0941",4
SPURTED,"09411",5
SPURTING,"0941",4
SPURTS,"09410",5
SPUTNIK,"09127",5
SPUTNIKS,"091270",6
SPUTTER,"0914",4
SPUTTERED,"09141",5
SPUTTERING,"0914",4
SPUTTERS,"09140",5
SPUTUM,"0913",4
SPY,"09",2
SPY&apos;S,"090",3
SPYCATCHER,"09764",5
SPYCHALSKI,"09507",5
SPYGLASS,"09750",5
SPYING,"09",2
SPYKER,"0974",4
SPYWARE,"094",3
SQUABBLE,"0795",4
SQUABBLED,"07951",5
SQUABBLES,"07950",5
SQUABBLING,"0795",4
SQUABBLING,"0795",4
SQUAD,"071",3
SQUAD&apos;S,"0710",4
SQUADRON,"07142",5
SQUADRONS,"071420",6
SQUADS,"0710",4
SQUALID,"0751",4
SQUALL,"075",3
SQUALLS,"0750",4
SQUALOR,"0754",4
SQUANDER,"07214",5
SQUANDERED,"072141",6
SQUANDERING,"07214",5
SQUANDERS,"072140",6
SQUARE,"074",3
SQUARED,"0741",4
SQUARELY,"0745",4
SQUARES,"0740",4
SQUARING,"074",3
SQUASH,"076",3
SQUASHED,"0761",4
SQUASHING,"076",3
SQUASHY,"076",3
SQUAT,"071",3
SQUATS,"0710",4
SQUATTER,"0714",4
SQUATTERS,"07140",5
SQUATTING,"071",3
SQUATTY,"071",3
SQUAWK,"077",3
SQUAWKING,"077",3
SQUAWKS,"0770",4
SQUEAK,"077",3
SQUEAKED,"0771",4
SQUEAKER,"0774",4
SQUEAKERS,"07740",5
SQUEAKING,"077",3
SQUEAKS,"0770",4
SQUEAKY,"077",3
SQUEAL,"075",3
SQUEALING,"075",3
SQUEALS,"0750",4
SQUEAMISH,"0736",4
SQUEAMISHNESS,"073620",6
SQUEEGEE,"076",3
SQUEEZE,"070",3
SQUEEZED,"0701",4
SQUEEZES,"0700",4
SQUEEZING,"070",3
SQUELCH,"0756",4
SQUELCHED,"07561",5
SQUELCHING,"0756",4
SQUIBB,"079",3
SQUIBB&apos;S,"0790",4
SQUID,"071",3
SQUIER,"074",3
SQUIERS,"0740",4
SQUIGGLE,"0775",4
SQUIGGLES,"07750",5
SQUILLACE,"0750",4
SQUILLACOTE,"07571",5
SQUILLACOTE&apos;S,"075710",6
SQUILLANTE,"07521",5
SQUINT,"0721",4
SQUINTING,"0721",4
SQUIRE,"074",3
SQUIRES,"0740",4
SQUIRM,"0743",4
SQUIRMING,"0743",4
SQUIRMS,"07430",5
SQUIRREL,"0745",4
SQUIRRELED,"07451",5
SQUIRRELS,"07450",5
SQUIRT,"0741",4
SQUIRTED,"07411",5
SQUIRTED,"07411",5
SQUIRTING,"0741",4
SQUIRTS,"07410",5
SQUISHY,"076",3
SQUITIERI,"0714",4
SQUYRES,"0740",4
SR,"024",3
SR,"0014",4
SRADER,"6414",4
SRAM,"643",3
SRAM,"043",3
SRAMEK,"6437",4
SRDAN,"0412",4
SREBRENICA,"0494210",7
SREBRENICA,"6494210",7
SREBRENICA&apos;S,"04942100",8
SREBRENICA&apos;S,"64942100",8
SREMAC,"0437",4
SRI,"64",2
SRI,"04",2
SRI,"04",2
SRI-LANKA,"0457",4
SRI-LANKA,"6457",4
SRINAGAR,"04274",5
SRINAGAR,"64274",5
SRINAGARB,"042749",6
SRINAGARB,"642749",6
SRINIVAS,"04280",5
SRINIVASAN,"042802",6
SRINIVASAN,"642802",6
SRIRAM,"0443",4
SRIRAM,"6443",4
SRIVASTAVA,"048018",6
SRIVASTAVA,"648018",6
SROCK,"647",3
SROGE,"647",3
SROKA,"647",3
SROUFE,"648",3
SRPSKA,"04907",5
SSANGYONG,"0",1
ST-JAMES,"021630",6
ST-JOHNS,"021620",6
ST.,"0141",4
ST.,"021",3
STA,"01",2
STA,"01",2
STAAB,"019",3
STAACK,"017",3
STAAL,"015",3
STAAR,"014",3
STAAR&apos;S,"0140",4
STAAS,"010",3
STAAT,"011",3
STAATS,"0110",4
STAB,"019",3
STABBED,"0191",4
STABBING,"019",3
STABBINGS,"0190",4
STABENOW,"0192",4
STABILE,"0195",4
STABILITY,"01951",5
STABILIZATION,"0195062",7
STABILIZE,"01950",5
STABILIZED,"019501",6
STABILIZER,"019504",6
STABILIZERS,"0195040",7
STABILIZES,"019500",6
STABILIZES,"019500",6
STABILIZING,"01950",5
STABLE,"0195",4
STABLER,"01954",5
STABLER,"01954",5
STABLES,"01950",5
STABLEST,"019501",6
STABLEY,"0195",4
STABS,"0190",4
STAC,"017",3
STAC&apos;S,"0170",4
STACCATO,"0171",4
STACEY,"010",3
STACH,"016",3
STACHNIK,"01727",5
STACHOWIAK,"0167",4
STACHOWICZ,"01686",5
STACHOWSKI,"016807",6
STACHURA,"0164",4
STACHURSKI,"016407",6
STACIA,"016",3
STACIE,"010",3
STACK,"017",3
STACKED,"0171",4
STACKER,"0174",4
STACKHOUSE,"0170",4
STACKING,"017",3
STACKPOLE,"01795",5
STACKS,"0170",4
STACY,"010",3
STADE,"011",3
STADEL,"0115",4
STADELMAN,"011532",6
STADER,"0114",4
STADIA,"011",3
STADIUM,"0113",4
STADIUM&apos;S,"01130",5
STADIUMS,"01130",5
STADLER,"01154",5
STADNIK,"01127",5
STADT,"0111",4
STADTLANDER,"6115214",7
STADTMILLER,"611354",6
STAEBELL,"0195",4
STAEBLER,"0154",4
STAEHLE,"015",3
STAFF,"018",3
STAFF&apos;S,"0180",4
STAFFA,"018",3
STAFFED,"0181",4
STAFFER,"0184",4
STAFFERS,"01840",5
STAFFIERI,"0184",4
STAFFING,"018",3
STAFFORD,"01841",5
STAFFORD&apos;S,"018410",6
STAFFORDSHIRE,"0184164",7
STAFFORDSHIRE,"0184164",7
STAFFORDSHIRE&apos;S,"01841640",8
STAFFORDSHIRE&apos;S,"01841640",8
STAFFS,"0180",4
STAG,"017",3
STAG-PARTY,"017941",6
STAGE,"016",3
STAGECOACH,"01676",5
STAGECRAFT,"0167481",7
STAGED,"0161",4
STAGEHAND,"01621",5
STAGEHANDS,"016210",6
STAGER,"0164",4
STAGES,"0160",4
STAGFLATE,"017851",6
STAGFLATION,"0178562",7
STAGG,"017",3
STAGGER,"0174",4
STAGGERED,"01741",5
STAGGERING,"0174",4
STAGGERINGLY,"01745",5
STAGGERS,"01740",5
STAGGS,"0170",4
STAGING,"016",3
STAGLIANO,"01752",5
STAGNANT,"017221",6
STAGNARO,"01724",5
STAGNATE,"01721",5
STAGNATED,"017211",6
STAGNATING,"01721",5
STAGNATION,"017262",6
STAGNER,"01724",5
STAHL,"015",3
STAHLBERG,"015947",6
STAHLE,"015",3
STAHLECKER,"01574",5
STAHLER,"0154",4
STAHLEY,"015",3
STAHLHUT,"0151",4
STAHLMAN,"01532",5
STAHLY,"015",3
STAHMER,"0134",4
STAHNKE,"017",3
STAHR,"014",3
STAI,"01",2
STAIB,"019",3
STAID,"011",3
STAIGER,"0174",4
STAILEY,"015",3
STAIN,"012",3
STAINBACK,"01297",5
STAINBROOK,"012947",6
STAINED,"0121",4
STAINES,"0120",4
STAINING,"012",3
STAINLESS,"01250",5
STAINMASTER,"0123014",7
STAINS,"0120",4
STAIR,"014",3
STAIRCASE,"01470",5
STAIRCASES,"014700",6
STAIRS,"0140",4
STAIRWAY,"014",3
STAIRWAYS,"0140",4
STAIRWELL,"0145",4
STAIRWELLS,"01450",5
STAKE,"017",3
STAKE&apos;S,"0170",4
STAKE-OUT,"0171",4
STAKED,"0171",4
STAKEHOLDER,"017514",6
STAKEHOLDERS,"0175140",7
STAKEOUT,"0171",4
STAKEOUTS,"01710",5
STAKER,"0174",4
STAKES,"0170",4
STAKING,"017",3
STALCUP,"01579",5
STALDER,"01514",5
STALE,"015",3
STALEMATE,"01531",5
STALEMATED,"015311",6
STALEY,"015",3
STALEY&apos;S,"0150",4
STALIN,"0152",4
STALIN&apos;S,"01520",5
STALINGRAD,"0152741",7
STALINISM,"015203",6
STALINIST,"015201",6
STALINISTIC,"0152017",7
STALINISTS,"0152010",7
STALINIZATION,"0152062",7
STALINIZE,"01520",5
STALK,"017",3
STALKED,"0171",4
STALKER,"0174",4
STALKERS,"01740",5
STALKING,"017",3
STALKS,"0170",4
STALKY,"017",3
STALL,"015",3
STALLARD,"01541",5
STALLCUP,"01579",5
STALLED,"0151",4
STALLER,"0154",4
STALLIBRASS,"015940",6
STALLING,"015",3
STALLINGS,"0150",4
STALLION,"0152",4
STALLIONS,"01520",5
STALLKAMP,"015739",6
STALLMAN,"01532",5
STALLONE,"0152",4
STALLONE&apos;S,"01520",5
STALLS,"0150",4
STALLSMITH,"01503",5
STALLWORTH,"0154",4
STALNAKER,"015274",6
STALOFF,"0158",4
STALON,"0152",4
STALOWA,"015",3
STALTER,"01514",5
STALVEY,"0158",4
STALWART,"01541",5
STALWARTS,"015410",6
STALZER,"01504",5
STAM,"013",3
STAMAND,"01321",5
STAMANT,"01321",5
STAMAS,"0130",4
STAMATY,"0131",4
STAMBAUGH,"0139",4
STAMBERG,"013947",6
STAMENSON,"013202",6
STAMER,"0134",4
STAMEY,"013",3
STAMFORD,"013841",6
STAMINA,"0132",4
STAMLER,"01354",5
STAMM,"013",3
STAMMEN,"0132",4
STAMMER,"0134",4
STAMOS,"0130",4
STAMOUR,"0134",4
STAMP,"0139",4
STAMPED,"01391",5
STAMPEDE,"01391",5
STAMPEDED,"013911",6
STAMPEDED,"013911",6
STAMPEDING,"01391",5
STAMPER,"01394",5
STAMPFLI,"013985",6
STAMPING,"0139",4
STAMPINGS,"01390",5
STAMPLEY,"01395",5
STAMPS,"01390",5
STAN,"012",3
STAN&apos;S,"0120",4
STANADYNE,"01212",5
STANALAND,"012521",6
STANARD,"01241",5
STANAWAY,"012",3
STANBACK,"01297",5
STANBERRY,"01294",5
STANBERY,"01294",5
STANBIC,"01297",5
STANBROUGH,"01294",5
STANBURY,"01294",5
STANCE,"0120",4
STANCES,"01200",5
STANCH,"0126",4
STANCHED,"01261",5
STANCHFIELD,"0126851",7
STANCHING,"0126",4
STANCIK,"01207",5
STANCIL,"01205",5
STANCILL,"01205",5
STANCLIFF,"012758",6
STANCO,"017",3
STANCZAK,"01267",5
STANCZYK,"01267",5
STAND,"0121",4
STAND-BY,"01219",5
STAND-UP,"01219",5
STANDA,"0121",4
STANDARD,"012141",6
STANDARD&apos;S,"0121410",7
STANDARD-BEARER,"012141944",9
STANDARD-BEARERS,"0121419440",10
STANDARDIZATION,"012141062",9
STANDARDIZE,"0121410",7
STANDARDIZED,"01214101",8
STANDARDIZING,"0121410",7
STANDARDS,"0121410",7
STANDBY,"01219",5
STANDBYS,"012190",6
STANDEFER,"012184",6
STANDEN,"01212",5
STANDER,"01214",5
STANDERFER,"0121484",7
STANDERFORD,"01214841",8
STANDEX,"012170",6
STANDFIELD,"0121851",7
STANDIFER,"012184",6
STANDIFORD,"0121841",7
STANDIN&apos;,"01212",5
STANDING,"0121",4
STANDINGS,"01210",5
STANDISH,"01216",5
STANDLEE,"01215",5
STANDLEY,"01215",5
STANDOFF,"01218",5
STANDOFFS,"012180",6
STANDOUT,"01211",5
STANDOUTS,"012110",6
STANDPOINT,"0121921",7
STANDPOINTS,"01219210",8
STANDRE,"01214",5
STANDRIDGE,"012146",6
STANDS,"01210",5
STANDSTILL,"0121015",7
STANDUP,"01219",5
STANEK,"0127",4
STANFIELD,"012851",6
STANFILL,"01285",5
STANFORD,"012841",6
STANFORD&apos;S,"0128410",7
STANFORTH,"01284",5
STANG,"01",2
STANGA,"017",3
STANGE,"0126",4
STANGEL,"0175",4
STANGELAND,"017521",6
STANGELAND,"017521",6
STANGELO,"0175",4
STANGER,"014",3
STANGL,"0175",4
STANGLAND,"017521",6
STANGLE,"0175",4
STANGLER,"01754",5
STANGLER,"01754",5
STANGO,"017",3
STANHOPE,"0129",4
STANIAR,"0124",4
STANICH,"0126",4
STANIFER,"01284",5
STANIS,"0120",4
STANISH,"0126",4
STANISLAS,"012050",6
STANISLAV,"012058",6
STANISLAW,"01205",5
STANISLAWSKI,"01205807",8
STANISZEWSKI,"0126807",7
STANK,"017",3
STANKE,"017",3
STANKEVICH,"01786",5
STANKEY,"017",3
STANKIEWICZ,"012786",6
STANKO,"017",3
STANKOVICH,"01786",5
STANKOWSKI,"017807",6
STANKUS,"0170",4
STANLEIGH,"0125",4
STANLEY,"0125",4
STANLEY&apos;S,"01250",5
STANLEYTOWN,"012512",6
STANLINE,"01252",5
STANLY,"0125",4
STANMORE,"01234",5
STANN,"012",3
STANNARD,"01241",5
STANNIE,"012",3
STANO,"012",3
STANPHILL,"01295",5
STANSBERRY,"012094",6
STANSBURY,"012094",6
STANSEL,"01205",5
STANSELL,"01205",5
STANSFIELD,"0120851",7
STANSKY,"01207",5
STANT,"0121",4
STANTON,"01212",5
STANWAY,"012",3
STANWICK,"0127",4
STANWOOD,"0121",4
STANZA,"0120",4
STANZAS,"01200",5
STANZIONE,"01202",5
STAPEL,"0195",4
STAPF,"0198",4
STAPH,"018",3
STAPHYLOCOCCUS,"0185770",7
STAPLE,"0195",4
STAPLED,"01951",5
STAPLER,"01954",5
STAPLER,"01954",5
STAPLERS,"019540",6
STAPLERS,"019540",6
STAPLES,"01950",5
STAPLETON,"019512",6
STAPLEY,"0195",4
STAPLING,"0195",4
STAPLING,"0195",4
STAPP,"019",3
STAR,"014",3
STAR&apos;S,"0140",4
STARACE,"0146",4
STARBIRD,"014941",6
STARBOARD,"014941",6
STARBOARDS,"01494410",8
STARBOARDS,"0149410",7
STARBUCK,"01497",5
STARBUCK&apos;S,"014970",6
STARBUCKS,"014970",6
STARCEVICH,"014086",6
STARCH,"0146",4
STARCHED,"01461",5
STARCHER,"01464",5
STARCHES,"01460",5
STARCHLIKE,"014657",6
STARCHY,"0146",4
STARCK,"0147",4
STARCKMANN,"014732",6
STARCRAFT,"0147481",7
STARCROSS,"014740",6
STARDEL,"01415",5
STARDENT,"014121",6
STARDOM,"01413",5
STARDUST,"014101",6
STARE,"014",3
STARED,"0141",4
STARER,"0144",4
STARES,"0140",4
STARFISH,"01486",5
STARFLEET,"01481",5
STARFLEET&apos;S,"014810",6
STARGATE,"01471",5
STARGATES,"014710",6
STARGAZER,"014704",6
STARGAZERS,"0147040",7
STARIN,"0142",4
STARIN&apos;,"0142",4
STARING,"014",3
STARK,"0147",4
STARK&apos;S,"01470",5
STARKE,"0147",4
STARKEL,"01475",5
STARKER,"01474",5
STARKERS,"014740",6
STARKES,"01470",5
STARKEY,"0147",4
STARKIST,"014701",6
STARKLY,"01475",5
STARKMAN,"014732",6
STARKNESS,"014720",6
STARKOVICH,"014786",6
STARKS,"01470",5
STARKWEATHER,"01474",5
STARLET,"01451",5
STARLETS,"014510",6
STARLIGHT,"01451",5
STARLIKE,"01457",5
STARLIN,"01452",5
STARLING,"0145",4
STARLIPER,"014594",6
STARLIT,"01451",5
STARMAN,"01432",5
STARMER,"01434",5
STARN,"0142",4
STARNER,"01424",5
STARNES,"01420",5
STARNS,"01420",5
STARODUBSTEV,"01419018",8
STARON,"0142",4
STARPLEX,"0149570",7
STARPOINTE,"014921",6
STARR,"014",3
STARR&apos;S,"0140",4
STARRED,"0141",4
STARRETT,"0141",4
STARRING,"014",3
STARRS,"0140",4
STARRY,"014",3
STARS,"0140",4
STARS&apos;,"0140",4
STARSHIP,"01469",5
STARSIGHT,"01401",5
STARSTREAM,"0140143",7
STARSTRUCK,"0140147",7
START,"0141",4
START-UP,"01419",5
START-UPS,"014190",6
STARTED,"01411",5
STARTED,"01411",5
STARTER,"01414",5
STARTERS,"014140",6
STARTING,"0141",4
STARTLE,"01415",5
STARTLED,"014151",6
STARTLES,"014150",6
STARTLING,"01415",5
STARTLINGLY,"014155",6
STARTS,"01410",5
STARTUP,"01419",5
STARTUPS,"014190",6
STARVATION,"014862",6
STARVE,"0148",4
STARVED,"01481",5
STARVES,"01480",5
STARVING,"0148",4
STARWALT,"01451",5
STARWAVE,"0148",4
STARY,"014",3
STARZYK,"01407",5
STASH,"016",3
STASHED,"0161",4
STASHING,"016",3
STASI,"010",3
STASIAK,"0107",4
STASIK,"0107",4
STASIO,"010",3
STASKO,"0107",4
STASNEY,"0102",4
STASNY,"0102",4
STASSEN,"0102",4
STASSI,"010",3
STASTNY,"01012",5
STASZAK,"0167",4
STASZEWSKI,"016807",6
STAT,"011",3
STATE,"011",3
STATE&apos;S,"0110",4
STATE-OF-THE-ART,"011841",6
STATECRAFT,"0117481",7
STATED,"0111",4
STATEHOOD,"0111",4
STATEHOUSE,"0110",4
STATEHOUSES,"01100",5
STATELESS,"01150",5
STATELY,"0115",4
STATEMENT,"011321",6
STATEMENT&apos;S,"0113210",7
STATEMENTS,"0113210",7
STATEN,"0112",4
STATER,"0114",4
STATER&apos;S,"01140",5
STATERS,"01140",5
STATES,"0110",4
STATES&apos;,"0110",4
STATESBOROUGH,"011094",6
STATESIDE,"01101",5
STATESMAN,"011032",6
STATESMAN&apos;S,"0110320",7
STATESMANLIKE,"01103257",8
STATESMANSHIP,"01103269",8
STATESMEN,"011032",6
STATESWEST,"011001",6
STATEWIDE,"0111",4
STATHAM,"013",3
STATHIS,"010",3
STATHOPOULOS,"01950",5
STATIC,"0117",4
STATICS,"01170",5
STATIN,"0112",4
STATIN&apos;S,"01120",5
STATING,"011",3
STATINS,"01120",5
STATION,"0162",4
STATION&apos;S,"01620",5
STATIONARY,"01624",5
STATIONED,"01621",5
STATIONER,"01624",5
STATIONERS,"016240",6
STATIONERY,"01624",5
STATIONING,"0162",4
STATIONS,"01620",5
STATIONS&apos;,"01620",5
STATISM,"01103",5
STATIST,"01101",5
STATISTIC,"011017",6
STATISTICAL,"0110175",7
STATISTICALLY,"0110175",7
STATISTICALLY,"0110175",7
STATISTICIAN,"0110162",7
STATISTICIANS,"01101620",8
STATISTICS,"0110170",7
STATISTICS&apos;,"0110170",7
STATISTS,"011010",6
STATLER,"01154",5
STATOIL,"0115",4
STATON,"0112",4
STATS,"0110",4
STATTIN,"0112",4
STATTON,"0112",4
STATUARY,"0164",4
STATUE,"016",3
STATUES,"0160",4
STATUESQUE,"01607",5
STATUETTE,"0161",4
STATUETTES,"01610",5
STATUM,"0113",4
STATURE,"0164",4
STATUS,"0110",4
STATUS,"0110",4
STATUTE,"0161",4
STATUTE&apos;S,"01610",5
STATUTES,"01610",5
STATUTORILY,"016145",6
STATUTORILY,"016145",6
STATUTORY,"01614",5
STATZ,"0110",4
STATZER,"01104",5
STATZER,"01104",5
STAUB,"019",3
STAUBER,"0194",4
STAUBIN,"0192",4
STAUBS,"0190",4
STAUCH,"016",3
STAUDACHER,"01174",5
STAUDE,"011",3
STAUDER,"0114",4
STAUDINGER,"0114",4
STAUDT,"0111",4
STAUFF,"018",3
STAUFFACHER,"01874",5
STAUFFER,"0184",4
STAUFFER&apos;S,"01840",5
STAUNCH,"0126",4
STAUNCHEST,"012601",6
STAUNCHLY,"01265",5
STAUNTON,"01212",5
STAUP,"019",3
STAUSS,"010",3
STAUTER,"0114",4
STAVE,"018",3
STAVED,"0181",4
STAVELY,"0185",4
STAVER,"0184",4
STAVES,"0180",4
STAVING,"018",3
STAVINOHA,"0182",4
STAVOLA,"0185",4
STAVROPOULOS,"0184950",7
STAVROS,"01840",5
STAWICKI,"018107",6
STAWSKI,"01807",5
STAY,"01",2
STAYED,"011",3
STAYER,"014",3
STAYING,"01",2
STAYNER,"0124",4
STAYOVER,"0184",4
STAYOVERS,"01840",5
STAYS,"010",3
STAYTON,"0112",4
STDS,"0110",4
STDS,"0110",4
STEAD,"011",3
STEADFAST,"011801",6
STEADFASTLY,"0118015",7
STEADFASTNESS,"01180120",8
STEADHAM,"0113",4
STEADIED,"0111",4
STEADIER,"0114",4
STEADILY,"0115",4
STEADINESS,"01120",5
STEADMAN,"01132",5
STEADY,"011",3
STEAGALL,"0175",4
STEAGLE,"0175",4
STEAK,"017",3
STEAKHOUSE,"0170",4
STEAKHOUSES,"01700",5
STEAKLEY,"0175",4
STEAKS,"0170",4
STEAL,"015",3
STEALER,"0154",4
STEALEY,"015",3
STEALING,"015",3
STEALS,"0150",4
STEALTH,"015",3
STEALTHIER,"0154",4
STEALTHIES,"0150",4
STEALTHIEST,"01501",5
STEALTHY,"015",3
STEAM,"013",3
STEAMBOAT,"01391",5
STEAMBOATS,"013910",6
STEAMED,"0131",4
STEAMER,"0134",4
STEAMERS,"01340",5
STEAMIER,"0134",4
STEAMIEST,"01301",5
STEAMILY,"0135",4
STEAMING,"013",3
STEAMROLLER,"013454",6
STEAMROLLERED,"0134541",7
STEAMS,"0130",4
STEAMSHIP,"01369",5
STEAMY,"013",3
STEAR,"014",3
STEARIC,"0147",4
STEARMAN,"01432",5
STEARN,"0142",4
STEARNE,"0142",4
STEARNS,"01420",5
STEARNS&apos;S,"014200",6
STEARS,"0140",4
STEBBINS,"01920",5
STEBER,"0194",4
STEBNER,"01924",5
STEC,"017",3
STECH,"017",3
STECHER,"0174",4
STECHLER,"01754",5
STECHSCHULTE,"017651",6
STECK,"017",3
STECKEL,"0175",4
STECKELBERG,"0175947",7
STECKER,"0174",4
STECKLEIN,"01752",5
STECKLER,"01754",5
STECKLEY,"0175",4
STECKMAN,"01732",5
STEDMAN,"01132",5
STEEB,"019",3
STEEBER,"0194",4
STEED,"011",3
STEED&apos;S,"0110",4
STEEDLEY,"0115",4
STEEDMAN,"01132",5
STEEDS,"0110",4
STEEG,"017",3
STEEGE,"016",3
STEEGO,"017",3
STEEL,"015",3
STEEL&apos;S,"0150",4
STEELCASE,"01570",5
STEELE,"015",3
STEELED,"0151",4
STEELER,"0154",4
STEELERS,"01540",5
STEELEY,"015",3
STEELHEAD,"0151",4
STEELMAKER,"015374",6
STEELMAKER&apos;S,"0153740",7
STEELMAKERS,"0153740",7
STEELMAKERS&apos;,"0153740",7
STEELMAKING,"01537",5
STEELMAN,"01532",5
STEELS,"0150",4
STEELWORKER,"015474",6
STEELWORKERS,"0154740",7
STEELWORKERS&apos;,"0154740",7
STEELWORKS,"015470",6
STEELY,"015",3
STEEN,"012",3
STEENBERGEN,"0129472",7
STEENBURGEN,"0129472",7
STEENKAMP,"012739",6
STEENKISTE,"012701",6
STEENROD,"01241",5
STEENSMA,"01203",5
STEENSON,"01202",5
STEEP,"019",3
STEEPED,"0191",4
STEEPENED,"01921",5
STEEPER,"0194",4
STEEPEST,"01901",5
STEEPLE,"0195",4
STEEPLECHASE,"019560",6
STEEPLES,"01950",5
STEEPLY,"0195",4
STEEPNESS,"01920",5
STEER,"014",3
STEERE,"014",3
STEERED,"0141",4
STEERING,"014",3
STEERS,"0140",4
STEES,"010",3
STEETON,"0112",4
STEEVER,"0184",4
STEEVES,"0180",4
STEFA,"018",3
STEFAN,"0182",4
STEFANELLI,"01825",5
STEFANI,"0182",4
STEFANI&apos;S,"01820",5
STEFANIAK,"01827",5
STEFANIC,"01827",5
STEFANICH,"01826",5
STEFANICK,"01827",5
STEFANIE,"0182",4
STEFANIK,"01827",5
STEFANKO,"0187",4
STEFANO,"0182",4
STEFANOPOLIS,"0182950",7
STEFANOWICZ,"018286",6
STEFANSKI,"018207",6
STEFFAN,"0182",4
STEFFANCI,"01820",5
STEFFE,"018",3
STEFFEK,"0187",4
STEFFEL,"0185",4
STEFFEN,"0182",4
STEFFENHAGEN,"018272",6
STEFFENS,"01820",5
STEFFENSEN,"018202",6
STEFFENSMEIER,"0182034",7
STEFFENSON,"018202",6
STEFFES,"0180",4
STEFFEY,"018",3
STEFFI,"018",3
STEFFIE,"018",3
STEFFLER,"01854",5
STEFFY,"018",3
STEFKO,"0187",4
STEFL,"0185",4
STEGALL,"0175",4
STEGAR,"0174",4
STEGAR&apos;S,"01740",5
STEGE,"016",3
STEGEMAN,"01732",5
STEGEMANN,"01732",5
STEGEMEIER,"01734",5
STEGENGA,"0167",4
STEGER,"0174",4
STEGMAIER,"01734",5
STEGMAN,"01732",5
STEGMANN,"01732",5
STEGNER,"01724",5
STEGOSAURUS,"017040",6
STEHLE,"015",3
STEHLIK,"0157",4
STEHLIN,"0152",4
STEHLING,"015",3
STEHMAN,"0132",4
STEHR,"014",3
STEIB,"019",3
STEICHEN,"0172",4
STEIDEL,"0115",4
STEIDINGER,"0114",4
STEIDL,"0115",4
STEIDLE,"0115",4
STEIDTMANN,"01132",5
STEIER,"014",3
STEIG,"017",3
STEIGER,"0174",4
STEIGERWALD,"017451",6
STEIGERWALT,"017451",6
STEIL,"015",3
STEIMAN,"0132",4
STEIMEL,"0135",4
STEIMER,"0134",4
STEIMLE,"0135",4
STEIN,"012",3
STEIN&apos;S,"0120",4
STEINACKER,"01274",5
STEINBACH,"01297",5
STEINBACHER,"012974",6
STEINBACK,"01297",5
STEINBAUER,"01294",5
STEINBAUGH,"0129",4
